predicted_probs,target
0.59452873,0
0.44932002,0
0.49565825,0
0.17669073,0
0.46617287,0
0.4010292,0
0.38478568,0
0.1486627,0
0.15392537,0
0.040566277,0
0.61754036,0
0.14897314,0
0.56180435,0
0.27611667,0
0.67127293,0
0.573351,0
0.19032834,0
0.38151225,0
0.48519734,0
0.21673761,0
0.416986,0
0.24065599,0
0.23301989,0
0.7784329,0
0.4595204,0
0.44045177,0
0.6196824,0
0.724506,0
0.4301333,0
0.12823696,0
0.35132688,0
0.7899947,0
0.42018798,0
0.6525333,0
0.046941627,0
0.44187814,0
0.57747036,0
0.22700934,0
0.7803156,0
0.79295146,0
0.4711359,0
0.14114876,0
0.1626523,0
0.37910202,0
0.41284508,0
0.31134143,0
0.40214375,0
0.3455243,0
0.13334572,0
0.17645967,0
0.17732805,0
0.34075272,0
0.10445366,0
0.01780594,0
0.092470676,0
0.48992243,0
0.21422182,0
0.39285266,0
0.115650244,0
0.39915672,0
0.65121245,0
0.38578746,0
0.49969676,0
0.56676126,0
0.28804368,0
0.7715426,0
0.8185228,0
0.8000098,1
0.6543429,1
0.634693,1
0.54429585,1
0.62500376,1
0.8725308,1
0.9561817,1
0.84487563,1
0.8507674,1
0.57317275,1
0.9433306,1
0.79403424,1
0.48552024,1
0.6144683,1
0.84574616,1
0.89179784,1
0.27111357,1
0.6818508,1
0.61749434,1
0.7515742,1
0.77626467,1
0.5354304,1
0.6323086,1
0.76982665,1
0.3735156,1
0.42801365,1
0.7821403,1
0.73343706,1
0.7865839,1
0.5239106,1
0.43071175,1
0.24539056,1
0.9077318,1
0.6348243,1
0.7773895,1
0.7265437,1
0.33099782,1
0.62567115,1
0.58515495,1
0.49455953,1
0.7503815,1
0.45644432,1
0.51093924,1
0.37133273,1
0.8867562,1
0.6648347,1
0.5373451,1
0.61183584,1
0.71629953,1
0.60052574,1
0.28948665,1
0.7509078,1
0.28858224,1
0.9447422,1
0.45007992,1
0.86940473,1
0.7198419,1
0.8499321,1
0.49244037,1
0.71375495,1
0.7094002,1
0.6161092,1
0.72678727,1
0.49358073,1
0.69804806,1
0.46362695,1
0.5413665,1
0.85165495,1
